Date,Time,Temperature,Flow_Rate,Valve_Aperture,Static_Pressure,Suction_Pressure,Discharge_Pressure,Voltage,Current,Measured_Frequency,Active_Power,Reactive_Power,Apperent_Power,Phase_Voltage_Angle,Phase_Current_Angle,Cos_Phi,Power_Factor,Differential_Pressure,Head,Hydraulic_Power,Efficiency
12/27/2021,15:07:08,26.5,6.188,56.25,2.7,2.72,2.985,229.6,0.85,49.99,125.28,-14.7,197.07,5.3,5.3,0.99,0.64,0.265,2.702,45.48,36.3
12/27/2021,15:07:09,26.5,6.188,56.25,2.7,2.722,2.985,230.1,0.85,49.99,125.28,-14.7,197.07,5.3,5.3,0.99,0.64,0.263,2.682,45.14,36.03
12/27/2021,15:07:09,26.5,6.188,56.25,2.69,2.72,2.988,230.1,0.85,49.99,125.28,-14.57,197.07,5.3,5.3,0.99,0.64,0.268,2.733,46,36.72
12/27/2021,15:07:09,26.5,6.188,56.25,2.69,2.72,2.985,230.1,0.85,49.99,125.28,-14.57,197.07,5.3,5.3,0.99,0.64,0.265,2.702,45.48,36.3
12/27/2021,15:07:10,26.5,6.188,56.25,2.7,2.72,2.985,230.1,0.85,49.99,125.28,-14.57,195.89,5.3,4.7,0.99,0.64,0.265,2.702,45.48,36.3
12/27/2021,15:07:10,26.5,6.188,56.25,2.69,2.72,2.99,230.1,0.85,49.99,125.28,-14.57,195.89,4.9,4.7,0.99,0.64,0.27,2.753,46.34,36.99
12/27/2021,15:07:10,26.5,6.188,56.25,2.69,2.72,2.985,230.1,0.85,49.99,125.28,-14.57,195.89,4.9,4.7,0.99,0.64,0.265,2.702,45.48,36.3
12/27/2021,15:07:11,26.5,6.188,56.25,2.69,2.72,2.982,230.2,0.85,49.99,126.66,-14.57,195.89,4.9,4.7,0.99,0.64,0.262,2.672,44.97,35.5
12/27/2021,15:07:11,26.5,6.188,56.5,2.69,2.72,2.988,230.2,0.85,49.99,126.66,-14.57,195.89,4.9,4.7,0.99,0.64,0.268,2.733,46,36.32
12/27/2021,15:07:12,26.5,6.188,56.5,2.69,2.72,2.98,230.2,0.85,49.99,126.66,-14.74,195.89,4.9,4.7,0.99,0.64,0.26,2.651,44.62,35.23
12/27/2021,15:07:12,26.5,6.188,56.5,2.68,2.72,2.985,230.2,0.85,49.99,126.66,-14.74,194.8,4.9,4.7,0.99,0.64,0.265,2.702,45.48,35.91
12/27/2021,15:07:12,26.5,6.188,56.5,2.69,2.72,2.988,230.2,0.85,49.99,126.66,-14.74,194.8,4.9,4.9,0.99,0.64,0.268,2.733,46,36.32
12/27/2021,15:07:13,26.5,6.188,56.5,2.68,2.72,2.985,230.2,0.85,49.99,126.66,-14.74,194.8,4.9,4.9,0.99,0.64,0.265,2.702,45.48,35.91
12/27/2021,15:07:13,26.5,6.188,56.5,2.7,2.72,2.988,230.2,0.85,49.99,124.8,-14.74,194.8,4.9,4.9,0.99,0.64,0.268,2.733,46,36.86
12/27/2021,15:07:13,26.5,6.188,56.5,2.69,2.722,2.985,230.4,0.85,49.99,124.8,-14.74,194.8,4.9,4.9,0.99,0.64,0.263,2.682,45.14,36.17
12/27/2021,15:07:14,26.5,6.188,56.5,2.7,2.722,2.99,230.4,0.85,49.98,124.8,-15.04,194.8,4.9,4.9,0.99,0.64,0.268,2.733,46,36.86
12/27/2021,15:07:14,26.5,6.188,56.75,2.69,2.72,2.988,230.4,0.85,49.98,124.8,-15.04,194.8,4.9,4.9,0.99,0.64,0.268,2.733,46,36.86
12/27/2021,15:07:15,26.5,6.188,56.75,2.69,2.72,2.99,230.4,0.85,49.98,124.8,-15.04,195.63,4.9,5,0.99,0.64,0.27,2.753,46.34,37.13
12/27/2021,15:07:15,26.5,6.188,56.75,2.69,2.72,2.977,230.4,0.85,49.98,124.8,-15.04,195.63,5,5,0.99,0.64,0.257,2.621,44.11,35.34
12/27/2021,15:07:15,26.5,6.188,56.75,2.69,2.72,2.99,230.4,0.85,49.98,125.07,-15.04,195.63,5,5,0.99,0.64,0.27,2.753,46.34,37.05
12/27/2021,15:07:16,26.5,6.188,56.75,2.68,2.72,2.99,230.4,0.85,49.98,125.07,-15.04,195.63,5,5,0.99,0.64,0.27,2.753,46.34,37.05
12/27/2021,15:07:16,26.5,6.188,56.75,2.69,2.72,2.988,230.4,0.85,49.98,125.07,-15.01,195.63,5,5,0.99,0.64,0.268,2.733,46,36.78
12/27/2021,15:07:16,26.5,6.188,56.75,2.69,2.717,2.985,230.4,0.85,49.98,125.07,-15.01,195.63,5,5,0.99,0.64,0.268,2.733,46,36.78
12/27/2021,15:07:17,26.5,6.188,56.75,2.68,2.72,2.982,230.4,0.85,49.98,125.07,-15.01,197.7,5,4.9,0.99,0.64,0.262,2.672,44.97,35.96
12/27/2021,15:07:17,26.5,6.188,57,2.68,2.72,2.985,230.4,0.85,49.98,125.07,-15.01,197.7,4.9,4.9,0.99,0.64,0.265,2.702,45.48,36.36
12/27/2021,15:07:18,26.5,6.188,57,2.69,2.722,2.985,230.4,0.85,49.98,125.9,-15.01,197.7,4.9,4.9,0.99,0.64,0.263,2.682,45.14,35.85
12/27/2021,15:07:18,26.5,6.188,57,2.69,2.717,2.975,230.7,0.86,49.98,125.9,-15.01,197.7,4.9,4.9,0.99,0.64,0.258,2.631,44.28,35.17
12/27/2021,15:07:18,26.5,6.188,57,2.68,2.72,2.982,230.7,0.86,49.98,125.9,-14.9,197.7,4.9,4.9,0.99,0.64,0.262,2.672,44.97,35.72
12/27/2021,15:07:19,26.5,6.188,57,2.68,2.722,2.975,230.7,0.86,49.98,125.9,-14.9,197.7,4.9,4.9,0.99,0.64,0.253,2.58,43.42,34.49
12/27/2021,15:07:19,26.5,6.188,57,2.69,2.72,2.982,230.7,0.86,49.98,125.9,-14.9,195.67,4.9,4.9,0.99,0.64,0.262,2.672,44.97,35.72
12/27/2021,15:07:19,26.5,6.188,57,2.69,2.722,2.977,230.7,0.86,49.98,125.9,-14.9,195.67,4.9,4.9,0.99,0.64,0.255,2.6,43.76,34.76
12/27/2021,15:07:20,26.5,6.188,57,2.7,2.72,2.98,230.7,0.86,49.98,123.78,-14.9,195.67,4.9,4.9,0.99,0.64,0.26,2.651,44.62,36.05
12/27/2021,15:07:20,26.5,6.188,57.25,2.68,2.722,2.98,230,0.83,49.98,123.78,-14.9,195.67,4.9,4.9,0.99,0.64,0.258,2.631,44.28,35.77
12/27/2021,15:07:21,26.5,6.188,57.25,2.69,2.722,2.982,230,0.83,49.97,123.78,-14.1,195.67,4.9,4.9,0.99,0.64,0.26,2.651,44.62,36.05
12/27/2021,15:07:21,26.5,6.188,57.25,2.7,2.717,2.982,230,0.83,49.97,123.78,-14.1,195.67,4.9,4.9,0.99,0.64,0.265,2.702,45.48,36.74
12/27/2021,15:07:21,26.5,6.188,57.25,2.69,2.72,2.982,230,0.83,49.97,123.78,-14.1,195.4,4.9,4.6,0.99,0.64,0.262,2.672,44.97,36.33
12/27/2021,15:07:22,26.5,6.188,57.25,2.69,2.72,2.99,230,0.83,49.97,123.78,-14.1,195.4,4.6,4.6,0.99,0.64,0.27,2.753,46.34,37.44
12/27/2021,15:07:22,26.5,6.188,57.25,2.7,2.72,2.985,230,0.83,49.97,123.78,-14.1,195.4,4.6,4.6,0.99,0.64,0.265,2.702,45.48,36.74
12/27/2021,15:07:22,26.5,6.188,57.25,2.69,2.722,2.99,229.5,0.83,49.97,127.48,-14.1,195.4,4.6,4.6,0.99,0.64,0.268,2.733,46,36.08
12/27/2021,15:07:23,26.5,6.188,57.25,2.69,2.717,2.982,229.5,0.86,49.98,127.48,-14.1,195.4,4.6,4.6,0.99,0.64,0.265,2.702,45.48,35.68
12/27/2021,15:07:23,26.5,6.188,57.5,2.69,2.722,2.982,229.5,0.86,49.98,127.48,-14.43,195.4,4.6,4.6,0.99,0.64,0.26,2.651,44.62,35
12/27/2021,15:07:23,26.5,6.188,57.5,2.69,2.72,2.99,229.5,0.86,49.98,127.48,-14.43,198.72,4.6,4.6,0.99,0.64,0.27,2.753,46.34,36.35
12/27/2021,15:07:24,26.5,6.188,57.5,2.69,2.72,2.982,229.5,0.86,49.98,127.48,-14.43,198.72,4.6,4.5,0.99,0.64,0.262,2.672,44.97,35.28
12/27/2021,15:07:24,26.5,6.188,57.5,2.69,2.722,2.99,229.5,0.86,49.98,127.48,-14.43,198.72,4.5,4.5,0.99,0.64,0.268,2.733,46,36.08
12/27/2021,15:07:25,26.5,6.219,57.5,2.68,2.72,2.982,230,0.86,49.98,126.49,-14.43,198.72,4.5,4.5,0.99,0.64,0.262,2.672,45.2,35.73
12/27/2021,15:07:25,26.5,6.219,57.5,2.68,2.717,2.98,230,0.86,49.98,126.49,-14.43,198.72,4.5,4.5,0.99,0.64,0.263,2.682,45.37,35.87
12/27/2021,15:07:25,26.5,6.219,57.5,2.68,2.72,2.99,230,0.86,49.98,126.49,-14.33,198.72,4.5,4.5,0.99,0.64,0.27,2.753,46.57,36.82
12/27/2021,15:07:26,26.5,6.219,57.5,2.69,2.722,2.988,230,0.86,49.98,126.49,-14.33,198.54,4.5,4.5,0.99,0.64,0.266,2.712,45.88,36.27
12/27/2021,15:07:26,26.5,6.219,57.75,2.68,2.72,2.988,230,0.86,49.98,126.49,-14.33,198.54,4.5,4.5,0.99,0.64,0.268,2.733,46.23,36.55
12/27/2021,15:07:27,26.5,6.219,57.75,2.69,2.72,2.98,230,0.86,49.98,126.49,-14.33,198.54,4.4,4.5,0.99,0.64,0.26,2.651,44.84,35.45
12/27/2021,15:07:27,26.5,6.219,57.75,2.69,2.722,2.982,229.8,0.86,49.98,126.75,-14.33,198.54,4.4,4.5,0.99,0.64,0.26,2.651,44.84,35.38
12/27/2021,15:07:27,26.5,6.219,57.75,2.69,2.72,2.988,229.8,0.85,49.98,126.75,-14.33,198.54,4.4,4.5,0.99,0.64,0.268,2.733,46.23,36.47
12/27/2021,15:07:28,26.5,6.219,57.75,2.69,2.72,2.982,229.8,0.85,49.98,126.75,-13.76,198.54,4.4,4.5,0.99,0.64,0.262,2.672,45.2,35.66
12/27/2021,15:07:28,26.5,6.219,57.75,2.68,2.72,2.977,229.8,0.85,49.98,126.75,-13.76,195.61,4.4,4.5,0.99,0.64,0.257,2.621,44.34,34.98
12/27/2021,15:07:28,26.5,6.219,57.75,2.68,2.72,2.988,229.8,0.85,49.98,126.75,-13.76,195.61,4.4,4.4,0.99,0.64,0.268,2.733,46.23,36.47
12/27/2021,15:07:29,26.5,6.219,57.75,2.68,2.72,2.98,229.8,0.85,49.98,126.75,-13.76,195.61,4.4,4.4,0.99,0.64,0.26,2.651,44.84,35.38
12/27/2021,15:07:29,26.5,6.25,58,2.68,2.72,2.99,229.8,0.85,49.98,125.29,-13.76,195.61,4.4,4.4,0.99,0.64,0.27,2.753,46.8,37.35
12/27/2021,15:07:30,26.5,6.25,58,2.69,2.722,2.98,229.7,0.85,49.98,125.29,-13.76,195.61,4.4,4.4,0.99,0.64,0.258,2.631,44.73,35.7
12/27/2021,15:07:30,26.5,6.25,58,2.7,2.72,2.985,229.7,0.85,49.98,125.29,-15.17,195.61,4.4,4.4,0.99,0.65,0.265,2.702,45.93,36.66
12/27/2021,15:07:30,26.5,6.25,58,2.69,2.72,2.985,229.7,0.85,49.98,125.29,-15.17,195.61,4.4,4.4,0.99,0.65,0.265,2.702,45.93,36.66
12/27/2021,15:07:31,26.5,6.25,58,2.71,2.72,2.985,229.7,0.85,49.98,125.29,-15.17,197.6,4.4,5,0.99,0.65,0.265,2.702,45.93,36.66
12/27/2021,15:07:31,26.5,6.25,58,2.69,2.72,2.98,229.7,0.85,49.98,125.29,-15.17,197.6,5,5,0.99,0.65,0.26,2.651,45.07,35.97
12/27/2021,15:07:31,26.5,6.25,58,2.68,2.722,2.985,229.7,0.85,49.98,125.36,-15.17,197.6,5,5,0.99,0.65,0.263,2.682,45.59,36.37
12/27/2021,15:07:32,26.5,6.25,58,2.68,2.72,2.982,229.2,0.85,49.98,125.36,-15.17,197.6,5,5,0.99,0.65,0.262,2.672,45.42,36.23
12/27/2021,15:07:32,26.5,6.25,58.25,2.68,2.72,2.985,229.2,0.85,49.98,125.36,-14.19,197.6,5,5,0.99,0.64,0.265,2.702,45.93,36.64
12/27/2021,15:07:33,26.5,6.25,58.25,2.69,2.72,2.977,229.2,0.85,49.98,125.36,-14.19,197.6,5,5,0.99,0.64,0.257,2.621,44.56,35.55
12/27/2021,15:07:33,26.5,6.25,58.25,2.68,2.72,2.985,229.2,0.85,49.98,125.36,-14.19,194.15,5,4.6,0.99,0.64,0.265,2.702,45.93,36.64
12/27/2021,15:07:33,26.5,6.25,58.25,2.69,2.72,2.982,229.2,0.85,49.98,125.36,-14.19,194.15,4.8,4.6,0.99,0.64,0.262,2.672,45.42,36.23
12/27/2021,15:07:34,26.5,6.25,58.25,2.68,2.72,2.977,229.2,0.85,49.98,126.4,-14.19,194.15,4.8,4.6,0.99,0.64,0.257,2.621,44.56,35.25
12/27/2021,15:07:34,26.5,6.25,58.25,2.68,2.722,2.985,230.6,0.85,49.98,126.4,-14.19,194.15,4.8,4.6,0.99,0.64,0.263,2.682,45.59,36.07
12/27/2021,15:07:34,26.5,6.25,58.25,2.68,2.72,2.982,230.6,0.85,49.99,126.4,-14.79,194.15,4.8,4.6,0.99,0.64,0.262,2.672,45.42,35.93
12/27/2021,15:07:35,26.5,6.25,58.25,2.68,2.72,2.977,230.6,0.85,49.99,126.4,-14.79,194.15,4.8,4.6,0.99,0.64,0.257,2.621,44.56,35.25
12/27/2021,15:07:35,26.5,6.25,58.5,2.68,2.72,2.982,230.6,0.85,49.99,126.4,-14.79,197.9,4.8,4.7,0.99,0.64,0.262,2.672,45.42,35.93
12/27/2021,15:07:36,26.5,6.25,58.5,2.68,2.72,2.982,230.6,0.85,49.99,126.4,-14.79,197.9,4.7,4.7,0.99,0.64,0.262,2.672,45.42,35.93
12/27/2021,15:07:36,26.5,6.281,58.5,2.68,2.72,2.982,230.6,0.85,49.99,127.62,-14.79,197.9,4.7,4.7,0.99,0.64,0.262,2.672,45.65,35.77
12/27/2021,15:07:36,26.5,6.281,58.5,2.69,2.722,2.985,229.9,0.85,49.99,127.62,-14.79,197.9,4.7,4.7,0.99,0.64,0.263,2.682,45.82,35.9
12/27/2021,15:07:37,26.5,6.281,58.5,2.7,2.72,2.982,229.9,0.85,49.99,127.62,-14.81,197.9,4.7,4.7,0.99,0.64,0.262,2.672,45.65,35.77
12/27/2021,15:07:37,26.5,6.281,58.5,2.68,2.722,2.988,229.9,0.85,49.99,127.62,-14.81,197.9,4.7,4.7,0.99,0.65,0.266,2.712,46.33,36.3
12/27/2021,15:07:37,26.5,6.281,58.5,2.69,2.72,2.982,229.9,0.85,49.99,127.62,-14.81,198.98,4.7,4.5,0.99,0.65,0.262,2.672,45.65,35.77
12/27/2021,15:07:38,26.5,6.281,58.5,2.68,2.72,2.98,229.9,0.85,49.99,127.62,-14.81,198.98,4.5,4.5,0.99,0.65,0.26,2.651,45.29,35.49
12/27/2021,15:07:38,26.5,6.25,58.75,2.68,2.722,2.988,229.9,0.85,49.99,125.59,-14.81,198.98,4.5,4.5,0.99,0.65,0.266,2.712,46.1,36.71
12/27/2021,15:07:39,26.5,6.25,58.75,2.69,2.722,2.98,229.5,2.3,49.99,125.59,-14.81,198.98,4.5,4.5,0.99,0.65,0.258,2.631,44.73,35.62
12/27/2021,15:07:39,26.5,6.25,58.75,2.68,2.72,2.985,229.5,0.85,49.99,125.59,-14.93,198.98,4.5,4.5,0.99,0.65,0.265,2.702,45.93,36.57
12/27/2021,15:07:39,26.5,6.25,58.75,2.71,2.72,2.985,229.5,0.85,49.99,125.59,-14.93,198.98,4.5,4.5,0.99,0.64,0.265,2.702,45.93,36.57
12/27/2021,15:07:40,26.5,6.25,58.75,2.68,2.72,2.975,229.5,0.85,49.99,125.59,-14.93,197.88,4.5,4.5,0.99,0.64,0.255,2.6,44.2,35.19
12/27/2021,15:07:40,26.5,6.25,58.75,2.68,2.72,2.982,229.5,0.85,49.99,125.59,-14.93,197.88,4.3,4.5,0.99,0.64,0.262,2.672,45.42,36.17
12/27/2021,15:07:40,26.5,6.25,58.75,2.68,2.72,2.985,229.5,0.85,49.99,126.51,-14.93,197.88,4.3,4.5,0.99,0.64,0.265,2.702,45.93,36.31
12/27/2021,15:07:41,26.5,6.25,58.75,2.68,2.72,2.977,228.9,2.29,49.99,126.51,-14.93,197.88,4.3,4.5,0.99,0.64,0.257,2.621,44.56,35.22
12/27/2021,15:07:41,26.5,6.25,59,2.67,2.72,2.977,228.9,0.86,50,126.51,-14.42,197.88,4.3,4.5,0.99,0.64,0.257,2.621,44.56,35.22
12/27/2021,15:07:42,26.5,6.25,59,2.68,2.72,2.98,228.9,0.86,50,126.51,-14.42,197.88,4.3,4.5,0.99,0.64,0.26,2.651,45.07,35.63
12/27/2021,15:07:42,26.5,6.25,59,2.68,2.72,2.985,228.9,0.86,50,126.51,-14.42,197.84,4.3,4.3,0.99,0.64,0.265,2.702,45.93,36.31
12/27/2021,15:07:42,26.5,6.25,59,2.68,2.722,2.975,228.9,0.86,50,126.51,-14.42,197.84,4.3,4.3,0.99,0.64,0.253,2.58,43.86,34.67
12/27/2021,15:07:43,26.5,6.25,59,2.68,2.72,2.975,228.9,0.86,50,126.51,-14.42,197.84,4.3,4.3,0.99,0.64,0.255,2.6,44.2,34.94
12/27/2021,15:07:43,26.5,6.25,59,2.69,2.722,2.99,230.8,0.86,50,126.85,-14.42,197.84,4.3,4.3,0.99,0.64,0.268,2.733,46.46,36.63
12/27/2021,15:07:43,26.5,6.25,59,2.68,2.72,2.98,230.8,0.85,50.01,126.85,-14.42,197.84,4.3,4.3,0.99,0.64,0.26,2.651,45.07,35.53
12/27/2021,15:07:44,26.5,6.25,59,2.69,2.72,2.982,230.8,0.85,50.01,126.85,-14.49,197.84,4.3,4.3,0.99,0.64,0.262,2.672,45.42,35.81
12/27/2021,15:07:44,26.5,6.25,59.25,2.69,2.72,2.988,230.8,0.85,50.01,126.85,-14.49,198.52,4.3,4.7,0.99,0.64,0.268,2.733,46.46,36.63
12/27/2021,15:07:45,26.5,6.25,59.25,2.69,2.72,2.982,230.8,0.85,50.01,126.85,-14.49,198.52,4.7,4.7,0.99,0.64,0.262,2.672,45.42,35.81
12/27/2021,15:07:45,26.5,6.25,59.25,2.68,2.72,2.982,230.8,0.85,50.01,126.85,-14.49,198.52,4.7,4.7,0.99,0.64,0.262,2.672,45.42,35.81
12/27/2021,15:07:45,26.5,6.25,59.25,2.68,2.722,2.982,230.8,0.85,50.01,127.02,-14.49,198.52,4.7,4.7,0.99,0.64,0.26,2.651,45.07,35.48
12/27/2021,15:07:46,26.5,6.25,59.25,2.68,2.717,2.977,229.9,0.86,50.01,127.02,-14.49,198.52,4.7,4.7,0.99,0.64,0.26,2.651,45.07,35.48
12/27/2021,15:07:46,26.5,6.25,59.25,2.69,2.72,2.98,229.9,0.86,50.01,127.02,-14.56,198.52,4.7,4.7,0.99,0.64,0.26,2.651,45.07,35.48
12/27/2021,15:07:46,26.5,6.25,59.25,2.69,2.72,2.982,229.9,0.86,50.01,127.02,-14.56,198.52,4.7,4.7,0.99,0.64,0.262,2.672,45.42,35.76
12/27/2021,15:07:47,26.5,6.25,59.25,2.7,2.72,2.988,229.9,0.86,50.01,127.02,-14.56,198.28,4.7,4.5,0.99,0.64,0.268,2.733,46.46,36.58
12/27/2021,15:07:47,26.5,6.25,59.5,2.68,2.72,2.975,229.9,0.86,50.01,127.02,-14.56,198.28,4.2,4.5,0.99,0.64,0.255,2.6,44.2,34.8
12/27/2021,15:07:47,26.5,6.25,59.5,2.68,2.717,2.973,229.9,0.86,50.01,126.2,-14.56,198.28,4.2,4.5,0.99,0.64,0.256,2.61,44.37,35.16
12/27/2021,15:07:48,26.5,6.25,59.5,2.68,2.72,2.98,229.9,0.85,50.01,126.2,-14.56,198.28,4.2,4.5,0.99,0.64,0.26,2.651,45.07,35.71
12/27/2021,15:07:48,26.5,6.25,59.5,2.68,2.72,2.982,229.9,0.85,50.01,126.2,-14.26,198.28,4.2,4.5,0.99,0.64,0.262,2.672,45.42,35.99
12/27/2021,15:07:49,26.5,6.25,59.5,2.68,2.717,2.975,229.9,0.85,50.01,126.2,-14.26,198.28,4.2,4.5,0.99,0.64,0.258,2.631,44.73,35.44
12/27/2021,15:07:49,26.5,6.25,59.5,2.68,2.72,2.98,229.9,0.85,50.01,126.2,-14.26,197.52,4.2,4.9,0.99,0.64,0.26,2.651,45.07,35.71
12/27/2021,15:07:49,26.5,6.25,59.5,2.68,2.72,2.98,229.9,0.85,50.01,126.2,-14.26,197.52,4.9,4.9,0.99,0.64,0.26,2.651,45.07,35.71
12/27/2021,15:07:50,26.4,6.281,59.5,2.67,2.717,2.977,229.9,0.85,50.01,126.26,-14.26,197.52,4.9,4.9,0.99,0.64,0.26,2.651,45.29,35.87
12/27/2021,15:07:50,26.4,6.281,59.75,2.69,2.72,2.977,230.7,0.85,50.01,126.26,-14.26,197.52,4.9,4.9,0.99,0.64,0.257,2.621,44.78,35.47
12/27/2021,15:07:50,26.4,6.281,59.75,2.69,2.72,2.982,230.7,0.85,50.01,126.26,-14.61,197.52,4.9,4.9,0.99,0.65,0.262,2.672,45.65,36.16
12/27/2021,15:07:51,26.4,6.281,59.75,2.69,2.717,2.982,230.7,0.85,50.01,126.26,-14.61,197.52,4.9,4.9,0.99,0.65,0.265,2.702,46.16,36.56
12/27/2021,15:07:51,26.4,6.281,59.75,2.67,2.72,2.98,230.7,0.85,50.01,126.26,-14.61,196.2,4.9,4.5,0.99,0.65,0.26,2.651,45.29,35.87
12/27/2021,15:07:52,26.4,6.281,59.75,2.68,2.72,2.98,230.7,0.85,50.01,126.26,-14.61,196.2,4.5,4.5,0.99,0.65,0.26,2.651,45.29,35.87
12/27/2021,15:07:52,26.4,6.25,59.75,2.68,2.72,2.977,230.7,0.85,50.01,127.51,-14.61,196.2,4.5,4.5,0.99,0.65,0.257,2.621,44.56,34.95
12/27/2021,15:07:52,26.4,6.25,59.75,2.68,2.717,2.977,229.5,0.86,50.01,127.51,-14.61,196.2,4.5,4.5,0.99,0.65,0.26,2.651,45.07,35.35
12/27/2021,15:07:53,26.5,6.25,59.75,2.68,2.717,2.973,229.5,0.86,50.02,127.51,-13.83,196.2,4.5,4.5,0.99,0.65,0.256,2.61,44.37,34.8
12/27/2021,15:07:53,26.5,6.25,60,2.69,2.72,2.982,229.5,0.86,50.02,127.51,-13.83,196.2,4.5,4.5,0.99,0.65,0.262,2.672,45.42,35.62
12/27/2021,15:07:53,26.5,6.25,60,2.7,2.717,2.985,229.5,0.86,50.02,127.51,-13.83,193.97,4.5,4.1,0.99,0.65,0.268,2.733,46.46,36.44
12/27/2021,15:07:54,26.5,6.25,60,2.68,2.72,2.982,229.5,0.86,50.02,127.51,-13.83,193.97,4.1,4.1,0.99,0.65,0.262,2.672,45.42,35.62
12/27/2021,15:07:54,26.5,6.25,60,2.69,2.717,2.982,229.5,0.86,50.02,127.51,-13.83,193.97,4.1,4.1,0.99,0.65,0.265,2.702,45.93,36.02
12/27/2021,15:07:55,26.5,6.25,60,2.68,2.72,2.982,230.1,2.3,50.02,126.94,-13.83,193.97,4.1,4.1,0.99,0.65,0.262,2.672,45.42,35.78
12/27/2021,15:07:55,26.5,6.25,60,2.68,2.72,2.977,230.1,0.85,50.01,126.94,-13.83,193.97,4.1,4.1,0.99,0.65,0.257,2.621,44.56,35.1
12/27/2021,15:07:55,26.5,6.25,60,2.68,2.72,2.98,230.1,0.85,50.01,126.94,-14.8,193.97,4.1,4.1,0.99,0.64,0.26,2.651,45.07,35.5
12/27/2021,15:07:56,26.5,6.25,60,2.68,2.72,2.98,230.1,0.85,50.01,126.94,-14.8,196.16,4.1,4.8,0.99,0.64,0.26,2.651,45.07,35.5
12/27/2021,15:07:56,26.5,6.25,60.25,2.68,2.72,2.977,230.1,0.85,50.01,126.94,-14.8,196.16,5,4.8,0.99,0.64,0.257,2.621,44.56,35.1
12/27/2021,15:07:57,26.5,6.25,60.25,2.67,2.72,2.977,230.1,0.85,50.01,126.94,-14.8,196.16,5,4.8,0.99,0.64,0.257,2.621,44.56,35.1
12/27/2021,15:07:57,26.5,6.25,60.25,2.68,2.72,2.973,230.3,2.3,50.01,126.06,-14.8,196.16,5,4.8,0.99,0.64,0.253,2.58,43.86,34.79
12/27/2021,15:07:57,26.5,6.25,60.25,2.68,2.72,2.975,230.3,0.85,50.01,126.06,-14.8,196.16,5,4.8,0.99,0.64,0.255,2.6,44.2,35.06
12/27/2021,15:07:58,26.5,6.25,60.25,2.67,2.72,2.973,230.3,0.85,50.01,126.06,-15.1,196.16,5,4.8,0.99,0.64,0.253,2.58,43.86,34.79
12/27/2021,15:07:58,26.5,6.25,60.25,2.68,2.72,2.98,230.3,0.85,50.01,126.06,-15.1,195.73,5,4.6,0.99,0.64,0.26,2.651,45.07,35.75
12/27/2021,15:07:58,26.5,6.25,60.25,2.68,2.72,2.98,230.3,0.85,50.01,126.06,-15.1,195.73,4.6,4.6,0.99,0.64,0.26,2.651,45.07,35.75
12/27/2021,15:07:59,26.5,6.281,60.25,2.68,2.717,2.982,230.3,0.85,50.01,125.96,-15.1,195.73,4.6,4.6,0.99,0.64,0.265,2.702,46.16,36.65
12/27/2021,15:07:59,26.5,6.281,60.5,2.68,2.72,2.98,229.3,2.29,50.01,125.96,-15.1,195.73,4.6,4.6,0.99,0.64,0.26,2.651,45.29,35.96
12/27/2021,15:08:00,26.5,6.281,60.5,2.69,2.72,2.985,229.3,0.86,50.01,125.96,-13.84,195.73,4.6,4.6,0.99,0.64,0.265,2.702,46.16,36.65
12/27/2021,15:08:00,26.5,6.281,60.5,2.68,2.72,2.975,229.3,0.86,50.01,125.96,-13.84,195.73,4.6,4.6,0.99,0.64,0.255,2.6,44.42,35.27
12/27/2021,15:08:00,26.5,6.281,60.5,2.68,2.72,2.97,229.3,0.86,50.01,125.96,-13.84,197.23,4.6,4.5,0.99,0.64,0.25,2.549,43.55,34.57
12/27/2021,15:08:01,26.5,6.281,60.5,2.68,2.72,2.975,229.3,0.86,50.01,125.96,-13.84,197.23,4.5,4.5,0.99,0.64,0.255,2.6,44.42,35.27
12/27/2021,15:08:01,26.5,6.25,60.5,2.68,2.72,2.97,229.3,0.86,50.01,126.22,-13.84,197.23,4.5,4.5,0.99,0.64,0.25,2.549,43.33,34.33
12/27/2021,15:08:01,26.5,6.25,60.5,2.67,2.72,2.97,230.2,2.3,50.01,126.22,-13.84,197.23,4.5,4.5,0.99,0.64,0.25,2.549,43.33,34.33
12/27/2021,15:08:02,26.5,6.25,60.5,2.68,2.72,2.98,230.2,0.85,50,126.22,-13.84,197.23,4.5,4.5,0.99,0.64,0.26,2.651,45.07,35.71
12/27/2021,15:08:02,26.5,6.25,60.75,2.68,2.72,2.973,230.2,0.85,50,126.22,-13.87,197.23,4.5,4.5,0.99,0.64,0.253,2.58,43.86,34.75
12/27/2021,15:08:03,26.5,6.25,60.75,2.68,2.72,2.982,230.2,0.85,50,126.22,-13.87,195.39,4.5,4.4,0.99,0.64,0.262,2.672,45.42,35.98
12/27/2021,15:08:03,26.5,6.25,60.75,2.7,2.717,2.975,230.2,0.85,50,126.22,-13.87,195.39,3.9,4.4,0.99,0.64,0.258,2.631,44.73,35.44
12/27/2021,15:08:03,26.5,6.281,60.75,2.67,2.72,2.973,230.2,0.85,50,127.38,-13.87,195.39,3.9,4.4,0.99,0.64,0.253,2.58,44.08,34.61
12/27/2021,15:08:04,26.5,6.281,60.75,2.69,2.72,2.985,230.2,2.3,50,127.38,-13.87,195.39,3.9,4.4,0.99,0.64,0.265,2.702,46.16,36.24
